# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Tue Oct 13 10:03:06 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: Subaru/Hyper Suprime-Cam (ABmags)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
 Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  gmag    rmag    imag    zmag    ymag    NB816mag  NB921mag
0.041619 0.50000 10.00000 0.6499999762 2.3520355225    0.650 -1.057  3.5911  4.624    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -6.66e-15      0.00 6.641e-01 2.972e-01 6.947e-03 1.875e-03 1.701e-02 -1.000 3.867e-02 7.412 9.344 8.242 7.318 6.975 6.830 7.079 6.887
0.041619 0.50000 10.00000 0.6999999881 2.3779268265    0.700 -0.888  3.6208  4.607    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -9.66e-15      0.00 6.671e-01 2.946e-01 6.893e-03 1.861e-03 1.688e-02 -1.000 3.837e-02 6.991 8.559 7.448 6.799 6.557 6.449 6.648 6.500
0.041619 0.50000 10.00000 0.7155967355 2.3851568699    0.716 -0.832  3.6323  4.606    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -1.09e-14      0.00 6.678e-01 2.939e-01 6.851e-03 1.856e-03 1.685e-02 -1.000 3.830e-02 6.851 8.287 7.183 6.631 6.423 6.326 6.508 6.375
0.041619 0.50000 10.00000 0.7499999404 2.3998889923    0.750 -0.711  3.6568  4.604    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -1.4e-14      0.00 6.694e-01 2.925e-01 6.760e-03 1.847e-03 1.679e-02 -1.000 3.817e-02 6.548 7.702 6.660 6.278 6.131 6.056 6.202 6.103
0.041619 0.50000 10.00000 0.7774127126 2.4105606079    0.777 -0.629  3.6680  4.581    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.71e-14      0.00 6.719e-01 2.902e-01 6.714e-03 1.835e-03 1.668e-02 -1.000 3.788e-02 6.341 7.370 6.383 6.054 5.928 5.862 5.993 5.908
0.041619 0.50000 10.00000 0.7995745540 2.4185757637    0.799 -0.562  3.6769  4.562    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.01e-14      0.00 6.738e-01 2.885e-01 6.678e-03 1.825e-03 1.659e-02 -1.000 3.767e-02 6.175 7.109 6.173 5.878 5.766 5.707 5.825 5.753
0.041619 0.50000 10.00000 0.8031364083 2.4198164940    0.803 -0.551  3.6784  4.559    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.07e-14      0.00 6.742e-01 2.882e-01 6.671e-03 1.823e-03 1.657e-02 -1.000 3.763e-02 6.148 7.066 6.139 5.849 5.739 5.682 5.798 5.727
0.041619 0.50000 10.00000 0.8297949433 2.4287157059    0.829 -0.469  3.6892  4.534    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.53e-14      0.00 6.768e-01 2.858e-01 6.624e-03 1.811e-03 1.646e-02 -1.000 3.740e-02 5.942 6.755 5.893 5.635 5.540 5.492 5.592 5.536
0.041619 0.50000 10.00000 0.8491491079 2.4347755909    0.849 -0.409  3.6968  4.515    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.93e-14      0.00 6.786e-01 2.842e-01 6.591e-03 1.802e-03 1.638e-02 -1.000 3.722e-02 5.794 6.538 5.721 5.482 5.397 5.355 5.445 5.397
0.041619 0.50000 10.00000 0.8583485484 2.4375460148    0.858 -0.381  3.7003  4.505    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.14e-14      0.00 6.796e-01 2.833e-01 6.572e-03 1.797e-03 1.633e-02 -1.000 3.711e-02 5.722 6.436 5.639 5.409 5.329 5.289 5.374 5.331
0.041619 0.50000 10.00000 0.8713716269 2.4413533211    0.871 -0.340  3.7051  4.490    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.49e-14      0.00 6.809e-01 2.821e-01 6.547e-03 1.790e-03 1.627e-02 -1.000 3.699e-02 5.620 6.296 5.526 5.306 5.232 5.196 5.274 5.236
0.041619 0.50000 10.00000 0.8952144980 2.4479944706    0.894 -0.266  3.7134  4.461    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.22e-14      0.00 6.834e-01 2.799e-01 6.501e-03 1.777e-03 1.616e-02 -1.000 3.675e-02 5.435 6.046 5.321 5.119 5.055 5.025 5.091 5.062
0.041619 0.50000 10.00000 0.8987236619 2.4489376545    0.898 -0.255  3.7146  4.456    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.34e-14      0.00 6.837e-01 2.795e-01 6.495e-03 1.775e-03 1.614e-02 -1.000 3.672e-02 5.407 6.010 5.291 5.092 5.029 5.000 5.064 5.037
0.041619 0.50000 10.00000 0.9005519152 2.4494259357    0.900 -0.249  3.7152  4.454    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.41e-14      0.00 6.840e-01 2.793e-01 6.490e-03 1.774e-03 1.613e-02 -1.000 3.670e-02 5.393 5.992 5.275 5.078 5.016 4.987 5.050 5.023
0.041619 0.50000 10.00000 0.9128964543 2.4526627064    0.912 -0.210  3.7190  4.436    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.89e-14      0.00 6.854e-01 2.780e-01 6.464e-03 1.767e-03 1.607e-02 -1.000 3.656e-02 5.295 5.867 5.170 4.980 4.923 4.897 4.954 4.931
0.041619 0.50000 10.00000 0.9251547456 2.4557790756    0.924 -0.171  3.7226  4.418    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -5.43e-14      0.00 6.869e-01 2.767e-01 6.438e-03 1.761e-03 1.601e-02 -1.000 3.644e-02 5.199 5.746 5.067 4.883 4.831 4.807 4.859 4.840
0.041619 0.50000 10.00000 0.9367506504 2.4586408138    0.936 -0.135  3.7257  4.399    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -5.99e-14      0.00 6.882e-01 2.755e-01 6.414e-03 1.754e-03 1.595e-02 -1.000 3.627e-02 5.108 5.635 4.970 4.793 4.744 4.722 4.769 4.753
0.041619 0.50000 10.00000 0.9479268193 2.4613227844    0.947 -0.100  3.7285  4.381    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -6.59e-14      0.00 6.894e-01 2.745e-01 6.394e-03 1.749e-03 1.590e-02 -1.000 3.616e-02 5.021 5.530 4.879 4.706 4.661 4.641 4.684 4.671
0.041619 0.50000 10.00000 0.9482982755 2.4614107609    0.947 -0.099  3.7286  4.380    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -6.61e-14      0.00 6.894e-01 2.744e-01 6.393e-03 1.749e-03 1.590e-02 -1.000 3.616e-02 5.018 5.527 4.876 4.704 4.658 4.638 4.681 4.668
0.041619 0.50000 10.00000 0.9583101273 2.4637501240    0.957 -0.068  3.7306  4.362    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -7.22e-14      0.00 6.905e-01 2.734e-01 6.372e-03 1.743e-03 1.585e-02 -1.000 3.611e-02 4.940 5.436 4.795 4.626 4.584 4.565 4.605 4.593
0.041619 0.50000 10.00000 0.9677016735 2.4658942223    0.967 -0.038  3.7325  4.343    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -7.87e-14      0.00 6.916e-01 2.725e-01 6.354e-03 1.738e-03 1.581e-02 -1.000 3.593e-02 4.865 5.350 4.717 4.552 4.511 4.493 4.531 4.521
0.041619 0.50000 10.00000 0.9818730950 2.4690403938    0.981  0.011  3.7354  4.312    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -9.04e-14      0.00 6.912e-01 2.728e-01 6.361e-03 1.740e-03 1.583e-02 -1.000 3.600e-02 4.742 5.209 4.591 4.431 4.394 4.377 4.410 4.403
0.041619 0.50000 10.00000 0.9857443571 2.4698817730    0.985  0.024  3.7362  4.304    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -9.4e-14      0.00 6.909e-01 2.731e-01 6.367e-03 1.742e-03 1.584e-02 -1.000 3.604e-02 4.709 5.171 4.557 4.397 4.361 4.346 4.377 4.371
0.041619 0.50000 10.00000 0.9978728294 2.4724690914    0.997  0.068  3.7381  4.273    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.07e-13      0.00 6.894e-01 2.745e-01 6.398e-03 1.750e-03 1.592e-02 -1.000 3.618e-02 4.599 5.050 4.445 4.289 4.255 4.240 4.269 4.265
0.041619 0.50000 10.00000 1.0063691139 2.4742391109    1.006  0.100  3.7391  4.249    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.17e-13      0.00 6.885e-01 2.752e-01 6.417e-03 1.755e-03 1.596e-02 -1.000 3.629e-02 4.519 4.964 4.364 4.210 4.177 4.163 4.190 4.187
0.041619 0.50000 10.00000 1.0156512260 2.4761338234    1.015  0.137  3.7397  4.219    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.29e-13      0.00 6.871e-01 2.765e-01 6.445e-03 1.763e-03 1.603e-02 -1.000 3.645e-02 4.429 4.869 4.273 4.119 4.087 4.074 4.100 4.097
0.041619 0.50000 10.00000 1.0233534575 2.4776761532    1.022  0.168  3.7396  4.190    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.41e-13      0.00 6.852e-01 2.781e-01 6.483e-03 1.773e-03 1.613e-02 -1.000 3.670e-02 4.351 4.792 4.196 4.042 4.010 3.996 4.023 4.020
0.041619 0.50000 10.00000 1.0258854628 2.4781773090    1.025  0.178  3.7395  4.181    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.46e-13      0.00 6.842e-01 2.790e-01 6.504e-03 1.779e-03 1.618e-02 -1.000 3.680e-02 4.325 4.766 4.170 4.016 3.984 3.970 3.997 3.994
0.041619 0.50000 10.00000 1.0304994583 2.4790832996    1.029  0.197  3.7391  4.162    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.54e-13      0.00 6.828e-01 2.803e-01 6.533e-03 1.787e-03 1.626e-02 -1.000 3.698e-02 4.278 4.722 4.124 3.970 3.936 3.923 3.950 3.947
0.041619 0.50000 10.00000 1.0366672277 2.4802799225    1.035  0.222  3.7380  4.135    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.66e-13      0.00 6.800e-01 2.827e-01 6.588e-03 1.802e-03 1.639e-02 -1.000 3.729e-02 4.215 4.665 4.063 3.907 3.872 3.857 3.887 3.882
0.041619 0.50000 10.00000 1.0428547859 2.4814641476    1.042  0.247  3.7365  4.106    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -1.8e-13      0.00 6.770e-01 2.854e-01 6.649e-03 1.819e-03 1.654e-02 -1.000 3.762e-02 4.152 4.610 4.002 3.843 3.806 3.791 3.823 3.817
0.041619 0.50000 10.00000 1.0474473238 2.4823327065    1.046  0.265  3.7339  4.080    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.91e-13      0.00 6.737e-01 2.883e-01 6.713e-03 1.836e-03 1.670e-02 -1.000 3.801e-02 4.107 4.579 3.961 3.798 3.757 3.741 3.777 3.769
0.041619 0.50000 10.00000 1.0526978970 2.4833149910    1.051  0.284  3.7293  4.045    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.06e-13      0.00 6.691e-01 2.924e-01 6.799e-03 1.860e-03 1.691e-02 -1.000 3.850e-02 4.060 4.558 3.922 3.750 3.703 3.685 3.728 3.716
0.041619 0.50000 10.00000 1.0567319393 2.4840619564    1.055  0.297  3.7245  4.015    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.18e-13      0.00 6.650e-01 2.961e-01 6.878e-03 1.881e-03 1.710e-02 -1.000 3.893e-02 4.028 4.555 3.899 3.719 3.666 3.645 3.696 3.679
0.041619 0.50000 10.00000 1.0602729321 2.4847123623    1.059  0.303  3.7171  3.981    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.29e-13      0.00 6.602e-01 3.004e-01 6.966e-03 1.904e-03 1.732e-02 -1.000 3.938e-02 4.013 4.586 3.899 3.705 3.642 3.617 3.680 3.656
0.041619 0.50000 10.00000 1.0639929771 2.4853901863    1.062  0.306  3.7050  3.930    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.42e-13      0.00 6.540e-01 3.060e-01 7.076e-03 1.934e-03 1.758e-02 -1.000 3.998e-02 4.005 4.662 3.919 3.701 3.621 3.589 3.671 3.635
0.041619 0.50000 10.00000 1.0658241510 2.4857220650    1.064  0.312  3.6972  3.893    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.55e-13      0.00 6.505e-01 3.092e-01 7.137e-03 1.950e-03 1.773e-02 -1.000 4.030e-02 3.989 4.705 3.924 3.690 3.599 3.561 3.655 3.611
0.041619 0.50000 10.00000 1.0671032667 2.4859528542    1.065  0.327  3.6918  3.858    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.74e-13      0.00 6.479e-01 3.116e-01 7.178e-03 1.961e-03 1.782e-02 -1.000 4.052e-02 3.953 4.712 3.903 3.657 3.559 3.517 3.620 3.569
0.041619 0.50000 10.00000 1.0680807829 2.4861290455    1.066  0.342  3.6877  3.827    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.93e-13      0.00 6.459e-01 3.134e-01 7.208e-03 1.969e-03 1.790e-02 -1.000 4.070e-02 3.915 4.709 3.879 3.623 3.519 3.474 3.583 3.528
0.041619 0.50000 10.00000 1.0688856840 2.4862735271    1.067  0.362  3.6850  3.796    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.17e-13      0.00 6.441e-01 3.151e-01 7.232e-03 1.976e-03 1.796e-02 -1.000 4.081e-02 3.865 4.682 3.838 3.576 3.468 3.421 3.534 3.476
0.041619 0.50000 10.00000 1.0689988136 2.4862940311    1.067  0.365  3.6846  3.792    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.21e-13      0.00 6.438e-01 3.154e-01 7.236e-03 1.977e-03 1.797e-02 -1.000 4.083e-02 3.858 4.678 3.832 3.569 3.460 3.413 3.527 3.468
0.041619 0.50000 10.00000 1.0705249310 2.4865674973    1.069  0.419  3.6810  3.724    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.91e-13      0.00 6.401e-01 3.189e-01 7.254e-03 1.991e-03 1.805e-02 -1.000 4.100e-02 3.722 4.571 3.710 3.438 3.323 3.274 3.394 3.331
0.041619 0.50000 10.00000 1.0715460777 2.4867501259    1.070  0.461  3.6791  3.674    3  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -4.54e-13      0.00 6.373e-01 3.216e-01 7.226e-03 2.014e-03 1.810e-02 -1.000 4.112e-02 3.617 4.481 3.612 3.335 3.217 3.167 3.290 3.225
0.041619 0.50000 10.00000 1.0727698803 2.4869682789    1.071  0.518  3.6772  3.611    3  0.000  0.519     0.00     0.00     0.00     0.00     0.00 -1 -5.55e-13      0.00 6.335e-01 3.252e-01 7.061e-03 2.163e-03 1.815e-02 -1.000 4.124e-02 3.476 4.356 3.479 3.197 3.077 3.025 3.152 3.085
0.041619 0.50000 10.00000 1.0738239288 2.4871559143    1.072  0.571  3.6758  3.552    3  0.000  0.497     0.00     0.00     0.00     0.00     0.00 -1 -6.71e-13      0.00 6.301e-01 3.286e-01 6.777e-03 2.493e-03 1.818e-02 -1.000 4.138e-02 3.342 4.234 3.351 3.066 2.943 2.891 3.020 2.951
0.041619 0.50000 10.00000 1.0746008158 2.4872937202    1.073  0.614  3.6747  3.506    3  0.000  0.481     0.00     0.00     0.00     0.00     0.00 -1 -7.79e-13      0.00 6.276e-01 3.310e-01 6.571e-03 2.752e-03 1.820e-02 -1.000 4.146e-02 3.236 4.136 3.250 2.962 2.837 2.784 2.915 2.845
0.041619 0.50000 10.00000 1.0753355026 2.4874238968    1.074  0.657  3.6735  3.458    3  0.000  0.470     0.00     0.00     0.00     0.00     0.00 -1 -9.07e-13      0.00 6.255e-01 3.330e-01 6.415e-03 2.952e-03 1.822e-02 -1.000 4.154e-02 3.128 4.039 3.147 2.856 2.729 2.675 2.809 2.738
0.041619 0.50000 10.00000 1.0760076046 2.4875428677    1.074  0.699  3.6724  3.412    3  0.000  0.461     0.00     0.00     0.00     0.00     0.00 -1 -1.05e-12      0.00 6.238e-01 3.346e-01 6.305e-03 3.095e-03 1.823e-02 -1.000 4.159e-02 3.023 3.944 3.046 2.753 2.623 2.569 2.705 2.632
0.041619 0.50000 10.00000 1.0766419172 2.4876551628    1.075  0.742  3.6711  3.364    3  0.000  0.455     0.00     0.00     0.00     0.00     0.00 -1 -1.23e-12      0.00 6.224e-01 3.360e-01 6.222e-03 3.202e-03 1.824e-02 -1.000 4.162e-02 2.916 3.848 2.944 2.648 2.515 2.461 2.599 2.526
0.041619 0.50000 10.00000 1.0772231817 2.4877576828    1.075  0.784  3.6698  3.317    3  0.000  0.450     0.00     0.00     0.00     0.00     0.00 -1 -1.43e-12      0.00 6.212e-01 3.371e-01 6.159e-03 3.284e-03 1.825e-02 -1.000 4.167e-02 2.811 3.755 2.844 2.544 2.410 2.354 2.495 2.420
0.041619 0.50000 10.00000 1.0779035091 2.4878776073    1.076  0.837  3.6680  3.257    3  0.000  0.445     0.00     0.00     0.00     0.00     0.00 -1 -1.73e-12      0.00 6.200e-01 3.383e-01 6.095e-03 3.366e-03 1.825e-02 -1.000 4.170e-02 2.677 3.639 2.718 2.413 2.276 2.219 2.364 2.286
0.041619 0.50000 10.00000 1.0783751011 2.4879605770    1.076  0.878  3.6666  3.210    3  0.000  0.443     0.00     0.00     0.00     0.00     0.00 -1    -2e-12      0.00 6.194e-01 3.389e-01 6.066e-03 3.404e-03 1.826e-02 -1.000 4.174e-02 2.575 3.550 2.622 2.313 2.173 2.116 2.263 2.184
0.041619 0.50000 10.00000 1.0788294077 2.4880404472    1.077  0.921  3.6650  3.161    3  0.000  0.441     0.00     0.00     0.00     0.00     0.00 -1 -2.33e-12      0.00 6.190e-01 3.393e-01 6.045e-03 3.431e-03 1.826e-02 -1.000 4.169e-02 2.468 3.459 2.523 2.209 2.066 2.008 2.158 2.077
0.041619 0.50000 10.00000 1.0792148113 2.4881081581    1.077  0.960  3.6635  3.116    3  0.000  0.440     0.00     0.00     0.00     0.00     0.00 -1 -2.68e-12      0.00 6.187e-01 3.396e-01 6.032e-03 3.449e-03 1.826e-02 -1.000 4.171e-02 2.371 3.377 2.432 2.115 1.969 1.909 2.062 1.980
0.041619 0.50000 10.00000 1.0795892477 2.4881739616    1.077  1.001  3.6618  3.069    3  0.000  0.440     0.00     0.00     0.00     0.00     0.00 -1 -3.11e-12      0.00 6.185e-01 3.398e-01 6.022e-03 3.461e-03 1.826e-02 -1.000 4.171e-02 2.268 3.290 2.337 2.015 1.866 1.806 1.962 1.878
0.041619 0.50000 10.00000 1.0799225569 2.4882323742    1.078  1.040  3.6602  3.023    3  0.000  0.439     0.00     0.00     0.00     0.00     0.00 -1 -3.58e-12      0.00 6.184e-01 3.399e-01 6.017e-03 3.468e-03 1.827e-02 -1.000 4.171e-02 2.170 3.208 2.246 1.920 1.768 1.707 1.866 1.780
0.041619 0.50000 10.00000 1.0802257061 2.4882855415    1.078  1.078  3.6585  2.978    3  0.000  0.439     0.00     0.00     0.00     0.00     0.00 -1 -4.12e-12      0.00 6.183e-01 3.400e-01 6.014e-03 3.472e-03 1.827e-02 -1.000 4.171e-02 2.074 3.129 2.159 1.827 1.672 1.609 1.771 1.684
0.041619 0.50000 10.00000 1.0805082321 2.4883351326    1.078  1.117  3.6568  2.933    3  0.000  0.439     0.00     0.00     0.00     0.00     0.00 -1 -4.74e-12      0.00 6.183e-01 3.400e-01 6.014e-03 3.473e-03 1.827e-02 -1.000 4.171e-02 1.978 3.051 2.072 1.734 1.576 1.512 1.677 1.587
0.041619 0.50000 10.00000 1.0808444023 2.4883940220    1.079  1.166  3.6544  2.874    3  0.000  0.439     0.00     0.00     0.00     0.00     0.00 -1 -5.68e-12      0.00 6.183e-01 3.400e-01 6.013e-03 3.474e-03 1.827e-02 -1.000 4.171e-02 1.854 2.951 1.961 1.615 1.452 1.387 1.556 1.463
0.041619 0.50000 10.00000 1.0810890198 2.4884369373    1.079  1.205  3.6525  2.828    3  0.000  0.439     0.00     0.00     0.00     0.00     0.00 -1 -6.55e-12      0.00 6.183e-01 3.400e-01 6.012e-03 3.475e-03 1.827e-02 -1.000 4.172e-02 1.757 2.873 1.873 1.521 1.355 1.288 1.461 1.366
0.041619 0.50000 10.00000 1.0813733339 2.4884865284    1.079  1.254  3.6501  2.770    3  0.000  0.439     0.00     0.00     0.00     0.00     0.00 -1 -7.83e-12      0.00 6.183e-01 3.400e-01 6.012e-03 3.476e-03 1.827e-02 -1.000 4.172e-02 1.635 2.777 1.765 1.405 1.235 1.166 1.343 1.245
0.041619 0.50000 10.00000 1.0816344023 2.4885323048    1.079  1.301  3.6477  2.712    3  0.000  0.439     0.00     0.00     0.00     0.00     0.00 -1 -9.33e-12      0.00 6.183e-01 3.400e-01 6.011e-03 3.476e-03 1.827e-02 -1.000 4.172e-02 1.516 2.685 1.662 1.292 1.116 1.045 1.227 1.125
0.041619 0.50000 10.00000 1.0818923712 2.4885773659    1.079  1.350  3.6451  2.653    3  0.000  0.439     0.00     0.00     0.00     0.00     0.00 -1 -1.12e-11      0.00 6.183e-01 3.400e-01 6.010e-03 3.477e-03 1.827e-02 -1.000 4.172e-02 1.395 2.592 1.557 1.176 0.996 0.923 1.109 1.004
0.041619 0.50000 10.00000 1.0821733475 2.4886262417    1.079  1.392  3.6429  2.603    3  0.000  0.439     0.00     0.00     0.00     0.00     0.00 -1  -1.3e-11      0.00 6.183e-01 3.400e-01 6.010e-03 3.478e-03 1.827e-02 -1.000 4.172e-02 1.291 2.512 1.467 1.077 0.893 0.818 1.008 0.900
0.041619 0.50000 10.00000 1.0823241472 2.4886527061    1.080  1.408  3.6420  2.583    3  0.000  0.439     0.00     0.00     0.00     0.00     0.00 -1 -1.39e-11      0.00 6.183e-01 3.400e-01 6.009e-03 3.479e-03 1.827e-02 -1.000 4.172e-02 1.249 2.479 1.430 1.037 0.851 0.775 0.967 0.858
0.041619 0.50000 10.00000 1.0826373100 2.4887073040    1.080  1.350  3.6459  2.657    3  0.000  0.439     0.00     0.00     0.00     0.00     0.00 -1 -1.13e-11      0.00 6.183e-01 3.400e-01 6.009e-03 3.480e-03 1.827e-02 -1.000 4.172e-02 1.395 2.582 1.551 1.174 0.995 0.923 1.108 1.004
0.041619 0.50000 10.00000 1.0826697350 2.4887130260    1.080  1.342  3.6465  2.668    3  0.000  0.439     0.00     0.00     0.00     0.00     0.00 -1  -1.1e-11      0.00 6.183e-01 3.400e-01 6.009e-03 3.480e-03 1.827e-02 -1.000 4.172e-02 1.416 2.597 1.569 1.194 1.016 0.944 1.128 1.025
0.041619 0.50000 10.00000 1.0827717781 2.4887306690    1.080  1.369  3.6449  2.634    3  0.000  0.439     0.00     0.00     0.00     0.00     0.00 -1  -1.2e-11      0.00 6.183e-01 3.400e-01 6.008e-03 3.480e-03 1.827e-02 -1.000 4.172e-02 1.348 2.546 1.511 1.130 0.949 0.876 1.063 0.958
0.041619 0.50000 10.00000 1.0829821825 2.4887673855    1.080  1.420  3.6421  2.572    3  0.000  0.439     0.00     0.00     0.00     0.00     0.00 -1 -1.44e-11      0.00 6.183e-01 3.400e-01 6.008e-03 3.481e-03 1.827e-02 -1.000 4.172e-02 1.221 2.450 1.402 1.009 0.823 0.747 0.939 0.830
0.041619 0.50000 10.00000 1.0831804276 2.4888019562    1.080  1.469  3.6392  2.511    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1 -1.73e-11      0.00 6.182e-01 3.400e-01 6.007e-03 3.482e-03 1.827e-02 -1.000 4.172e-02 1.097 2.358 1.297 0.892 0.700 0.622 0.819 0.706
0.041619 0.50000 10.00000 1.0833592415 2.4888331890    1.080  1.517  3.6364  2.452    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1 -2.07e-11      0.00 6.182e-01 3.400e-01 6.007e-03 3.482e-03 1.827e-02 -1.000 4.172e-02 0.977 2.274 1.200 0.778 0.580 0.500 0.702 0.586
0.041619 0.50000 10.00000 1.0835270882 2.4888622761    1.080  1.566  3.6334  2.391    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1 -2.48e-11      0.00 6.182e-01 3.400e-01 6.007e-03 3.483e-03 1.827e-02 -1.000 4.172e-02 0.855 2.191 1.101 0.663 0.458 0.376 0.583 0.464
0.041619 0.50000 10.00000 1.0836768150 2.4888882637    1.080  1.614  3.6305  2.332    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1 -2.96e-11      0.00 6.182e-01 3.400e-01 6.006e-03 3.483e-03 1.827e-02 -1.000 4.172e-02 0.736 2.111 1.004 0.551 0.340 0.255 0.468 0.345
0.041619 0.50000 10.00000 1.0838140249 2.4889123440    1.080  1.661  3.6275  2.273    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1 -3.53e-11      0.00 6.182e-01 3.400e-01 6.006e-03 3.484e-03 1.827e-02 -1.000 4.172e-02 0.618 2.034 0.915 0.440 0.222 0.134 0.352 0.226
0.041619 0.50000 10.00000 1.0839399099 2.4889340401    1.080  1.708  3.6244  2.213    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1 -4.22e-11      0.00 6.182e-01 3.400e-01 6.006e-03 3.484e-03 1.827e-02 -1.000 4.172e-02 0.499 1.957 0.827 0.330 0.104 0.014 0.237 0.107
0.041619 0.50000 10.00000 1.0840530396 2.4889538288    1.080  1.754  3.6214  2.155    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1 -5.02e-11      0.00 6.182e-01 3.400e-01 6.005e-03 3.485e-03 1.827e-02 -1.000 4.172e-02 0.384 1.884 0.741 0.222 -0.011 -0.104 0.125 -0.008
0.041619 0.50000 10.00000 1.0841560364 2.4889717102    1.080  1.800  3.6183  2.096    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1 -5.97e-11      0.00 6.182e-01 3.400e-01 6.005e-03 3.485e-03 1.827e-02 -1.000 4.172e-02 0.269 1.813 0.662 0.117 -0.125 -0.221 0.013 -0.124
0.041619 0.50000 10.00000 1.0842504501 2.4889881611    1.080  1.846  3.6152  2.038    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1  -7.1e-11      0.00 6.182e-01 3.401e-01 6.005e-03 3.485e-03 1.827e-02 -1.000 4.172e-02 0.154 1.743 0.587 0.012 -0.239 -0.338 -0.099 -0.240
